id,EmployeeID,department_id,level_id,Job_Profile,Compensation,Bonus_%
1587,102722,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
238,102723,d002,KSETO3,JP_1015,"55,000.00",0.15
3630,102724,d001,KSETO3,JP_1008,"55,000.00",0.15
1982,102725,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
568,102726,d004,KSETO3,JP_1029,"85,000.00",0.15
1727,102727,d001,KSETO3,JP_1005,"50,000.00",0.15
4618,102728,d003,6O0MT2,JP_1025,"120,000.00",0.1
3126,102729,d005,KSETO3,JP_1038,"110,000.00",0.15
3127,102730,d005,KSETO3,JP_1038,"110,000.00",0.15
4161,102731,d005,9OLSAT,JP_1040,"140,000.00",0.15
4728,102732,d001,FFK1HB,JP_1012,"225,000.00",0.3
1843,102733,d002,9OLSAT,JP_1018,,0.15
4386,102734,d004,6O0MT2,JP_1035,"75,000.00",0.1
2123,102735,d001,KSETO3,JP_1006,"50,000.00",0.15
3830,102736,d005,2Q35MD,JP_1039,"200,000.00",0.2
3831,102737,d005,2Q35MD,JP_1039,"200,000.00",0.2
4695,102738,d001,ZO9DQZ,JP_1011,"120,000.00",0.15
2515,102739,d002,KSETO3,JP_1020,"80,000.00",0.15
4162,102740,d005,9OLSAT,JP_1040,"140,000.00",0.15
2327,102741,d003,KSETO3,JP_1024,"85,000.00",0.15
4547,102742,d005,FFK1HB,JP_1041,"325,000.00",0.3
2124,102743,d001,KSETO3,JP_1006,"50,000.00",0.15
2436,102744,d005,KSETO3,JP_1037,"80,000.00",0.15
569,102745,d004,KSETO3,JP_1029,"85,000.00",0.15
3128,102746,d005,KSETO3,JP_1038,"110,000.00",0.15
3129,102747,d005,KSETO3,JP_1038,"110,000.00",0.15
3130,102748,d005,KSETO3,JP_1038,"110,000.00",0.15
3832,102749,d005,2Q35MD,JP_1039,"200,000.00",0.2
2437,102750,d005,KSETO3,JP_1037,"80,000.00",0.15
1983,102751,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
3131,102752,d005,KSETO3,JP_1038,"110,000.00",0.15
4619,102753,d003,6O0MT2,JP_1025,"120,000.00",0.1
4163,102754,d005,9OLSAT,JP_1040,"140,000.00",0.15
3833,102755,d005,2Q35MD,JP_1039,"200,000.00",0.2
239,102756,d002,KSETO3,JP_1015,"55,000.00",0.15
1090,102757,d002,KSETO3,JP_1016,"70,000.00",0.15
1091,102758,d002,KSETO3,JP_1016,"70,000.00",0.15
570,102759,d004,KSETO3,JP_1029,"85,000.00",0.15
3834,102760,d005,2Q35MD,JP_1039,"200,000.00",0.2
3835,102761,d005,2Q35MD,JP_1039,"200,000.00",0.2
4164,102762,d005,9OLSAT,JP_1040,"140,000.00",0.15
3132,102763,d005,KSETO3,JP_1038,"110,000.00",0.15
571,102764,d004,KSETO3,JP_1029,"85,000.00",0.15
1844,102765,d002,9OLSAT,JP_1018,,0.15
1092,102766,d002,KSETO3,JP_1016,"70,000.00",0.15
4620,102767,d003,6O0MT2,JP_1025,"120,000.00",0.1
1845,102768,d002,9OLSAT,JP_1018,,0.15
4696,102769,d001,ZO9DQZ,JP_1011,"120,000.00",0.15
1588,102770,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
1093,102771,d002,KSETO3,JP_1016,"70,000.00",0.15
1094,102772,d002,KSETO3,JP_1016,"70,000.00",0.15
4165,102773,d005,9OLSAT,JP_1040,"140,000.00",0.15
64,102774,d003,KSETO3,JP_1022,"75,000.00",0.15
3133,102775,d005,KSETO3,JP_1038,"110,000.00",0.15
3134,102776,d005,KSETO3,JP_1038,"110,000.00",0.15
3836,102777,d005,2Q35MD,JP_1039,"200,000.00",0.2
4452,102778,d001,KSETO3,JP_1009,"85,000.00",0.15
4387,102779,d004,6O0MT2,JP_1035,"75,000.00",0.1
572,102780,d004,KSETO3,JP_1029,"85,000.00",0.15
1846,102781,d002,9OLSAT,JP_1018,,0.15
2236,102782,d003,KSETO3,JP_1023,"70,000.00",0.15
1589,102783,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
3135,102784,d005,KSETO3,JP_1038,"110,000.00",0.15
3136,102785,d005,KSETO3,JP_1038,"110,000.00",0.15
3837,102786,d005,2Q35MD,JP_1039,"200,000.00",0.2
3137,102787,d005,KSETO3,JP_1038,"110,000.00",0.15
4453,102788,d001,KSETO3,JP_1009,"85,000.00",0.15
3138,102789,d005,KSETO3,JP_1038,"110,000.00",0.15
240,102790,d002,KSETO3,JP_1015,"55,000.00",0.15
1095,102791,d002,KSETO3,JP_1016,"70,000.00",0.15
241,102792,d002,KSETO3,JP_1015,"55,000.00",0.15
3139,102793,d005,KSETO3,JP_1038,"110,000.00",0.15
4672,102794,d003,FFK1HB,JP_1026,"250,000.00",0.3
4166,102795,d005,9OLSAT,JP_1040,"140,000.00",0.15
3838,102796,d005,2Q35MD,JP_1039,"200,000.00",0.2
1096,102797,d002,KSETO3,JP_1016,"70,000.00",0.15
4388,102798,d004,6O0MT2,JP_1035,"75,000.00",0.1
2438,102799,d005,KSETO3,JP_1037,"80,000.00",0.15
3140,102800,d005,KSETO3,JP_1038,"110,000.00",0.15
4167,102801,d005,9OLSAT,JP_1040,"140,000.00",0.15
3141,102802,d005,KSETO3,JP_1038,"110,000.00",0.15
4168,102803,d005,9OLSAT,JP_1040,"140,000.00",0.15
3142,102804,d005,KSETO3,JP_1038,"110,000.00",0.15
2439,102805,d005,KSETO3,JP_1037,"80,000.00",0.15
1097,102806,d002,KSETO3,JP_1016,"70,000.00",0.15
65,102807,d003,KSETO3,JP_1022,"75,000.00",0.15
3143,102808,d005,KSETO3,JP_1038,"110,000.00",0.15
3144,102809,d005,KSETO3,JP_1038,"110,000.00",0.15
3145,102810,d005,KSETO3,JP_1038,"110,000.00",0.15
3146,102811,d005,KSETO3,JP_1038,"110,000.00",0.15
3147,102812,d005,KSETO3,JP_1038,"110,000.00",0.15
3148,102813,d005,KSETO3,JP_1038,"110,000.00",0.15
1984,102814,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
1847,102815,d002,9OLSAT,JP_1018,,0.15
1098,102816,d002,KSETO3,JP_1016,"70,000.00",0.15
3149,102817,d005,KSETO3,JP_1038,"110,000.00",0.15
3150,102818,d005,KSETO3,JP_1038,"110,000.00",0.15
3151,102819,d005,KSETO3,JP_1038,"110,000.00",0.15
4169,102820,d005,9OLSAT,JP_1040,"140,000.00",0.15
66,102821,d003,KSETO3,JP_1022,"75,000.00",0.15
1099,102822,d002,KSETO3,JP_1016,"70,000.00",0.15
2237,102823,d003,KSETO3,JP_1023,"70,000.00",0.15
4170,102824,d005,9OLSAT,JP_1040,"140,000.00",0.15
4833,102825,d003,ZO9DQZ,JP_1027,"130,000.00",0.2
573,102826,d004,KSETO3,JP_1029,"85,000.00",0.15
1453,102827,d004,ZO9DQZ,JP_1031,"140,000.00",0.2
1100,102828,d002,KSETO3,JP_1016,"70,000.00",0.15
242,102829,d002,KSETO3,JP_1015,"55,000.00",0.15
1590,102830,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
4901,102831,d003,2Q35MD,JP_1028,"190,000.00",0.2
3152,102832,d005,KSETO3,JP_1038,"110,000.00",0.15
3153,102833,d005,KSETO3,JP_1038,"110,000.00",0.15
4171,102834,d005,9OLSAT,JP_1040,"140,000.00",0.15
4902,102835,d003,2Q35MD,JP_1028,"190,000.00",0.2
3154,102836,d005,KSETO3,JP_1038,"110,000.00",0.15
4876,102837,d001,KSETO3,JP_1014,"65,000.00",0.15
1848,102838,d002,9OLSAT,JP_1018,,0.15
4834,102839,d003,ZO9DQZ,JP_1027,"130,000.00",0.2
1454,102840,d004,ZO9DQZ,JP_1031,"140,000.00",0.2
4172,102841,d005,9OLSAT,JP_1040,"140,000.00",0.15
4173,102842,d005,9OLSAT,JP_1040,"140,000.00",0.15
3839,102843,d005,2Q35MD,JP_1039,"200,000.00",0.2
574,102844,d004,KSETO3,JP_1029,"85,000.00",0.15
4835,102845,d003,ZO9DQZ,JP_1027,"130,000.00",0.2
575,102846,d004,KSETO3,JP_1029,"85,000.00",0.15
3155,102847,d005,KSETO3,JP_1038,"110,000.00",0.15
3156,102848,d005,KSETO3,JP_1038,"110,000.00",0.15
3157,102849,d005,KSETO3,JP_1038,"110,000.00",0.15
3158,102850,d005,KSETO3,JP_1038,"110,000.00",0.15
243,102851,d002,KSETO3,JP_1015,"55,000.00",0.15
1101,102852,d002,KSETO3,JP_1016,"70,000.00",0.15
1676,102853,d001,KSETO3,JP_1004,"70,000.00",0.15
1102,102854,d002,KSETO3,JP_1016,"70,000.00",0.15
3159,102855,d005,KSETO3,JP_1038,"110,000.00",0.15
1103,102856,d002,KSETO3,JP_1016,"70,000.00",0.15
4389,102857,d004,6O0MT2,JP_1035,"75,000.00",0.1
4836,102858,d003,ZO9DQZ,JP_1027,"130,000.00",0.2
3160,102859,d005,KSETO3,JP_1038,"110,000.00",0.15
1591,102860,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
1104,102861,d002,KSETO3,JP_1016,"70,000.00",0.15
576,102862,d004,KSETO3,JP_1029,"85,000.00",0.15
4673,102863,d003,FFK1HB,JP_1026,"250,000.00",0.3
244,102864,d002,KSETO3,JP_1015,"55,000.00",0.15
1105,102865,d002,KSETO3,JP_1016,"70,000.00",0.15
2440,102866,d005,KSETO3,JP_1037,"80,000.00",0.15
4785,102867,d001,KSETO3,JP_1013,"75,000.00",0.15
1106,102868,d002,KSETO3,JP_1016,"70,000.00",0.15
4390,102869,d004,6O0MT2,JP_1035,"75,000.00",0.1
1849,102870,d002,9OLSAT,JP_1018,,0.15
4174,102871,d005,9OLSAT,JP_1040,"140,000.00",0.15
3161,102872,d005,KSETO3,JP_1038,"110,000.00",0.15
1677,102873,d001,KSETO3,JP_1004,"70,000.00",0.15
577,102874,d004,KSETO3,JP_1029,"85,000.00",0.15
245,102875,d002,KSETO3,JP_1015,"55,000.00",0.15
1850,102876,d002,9OLSAT,JP_1018,,0.15
3162,102877,d005,KSETO3,JP_1038,"110,000.00",0.15
3163,102878,d005,KSETO3,JP_1038,"110,000.00",0.15
1985,102879,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
578,102880,d004,KSETO3,JP_1029,"85,000.00",0.15
1455,102881,d004,ZO9DQZ,JP_1031,"140,000.00",0.2
579,102882,d004,KSETO3,JP_1029,"85,000.00",0.15
2441,102883,d005,KSETO3,JP_1037,"80,000.00",0.15
580,102884,d004,KSETO3,JP_1029,"85,000.00",0.15
4175,102885,d005,9OLSAT,JP_1040,"140,000.00",0.15
3164,102886,d005,KSETO3,JP_1038,"110,000.00",0.15
3165,102887,d005,KSETO3,JP_1038,"110,000.00",0.15
3166,102888,d005,KSETO3,JP_1038,"110,000.00",0.15
3840,102889,d005,2Q35MD,JP_1039,"200,000.00",0.2
67,102890,d003,KSETO3,JP_1022,"75,000.00",0.15
1851,102891,d002,9OLSAT,JP_1018,,0.15
1592,102892,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
581,102893,d004,KSETO3,JP_1029,"85,000.00",0.15
2328,102894,d003,KSETO3,JP_1024,"85,000.00",0.15
1456,102895,d004,ZO9DQZ,JP_1031,"140,000.00",0.2
2238,102896,d003,KSETO3,JP_1023,"70,000.00",0.15
4758,102897,d002,2Q35MD,JP_1021,"160,000.00",0.2
4759,102898,d002,2Q35MD,JP_1021,"160,000.00",0.2
582,102899,d004,KSETO3,JP_1029,"85,000.00",0.15
1107,102900,d002,KSETO3,JP_1016,"70,000.00",0.15
583,102901,d004,KSETO3,JP_1029,"85,000.00",0.15
4454,102902,d001,KSETO3,JP_1009,"85,000.00",0.15
1379,102903,d004,2Q35MD,JP_1030,"175,000.00",0.2
1457,102904,d004,ZO9DQZ,JP_1031,"140,000.00",0.2
1986,102905,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
1108,102906,d002,KSETO3,JP_1016,"70,000.00",0.15
2239,102907,d003,KSETO3,JP_1023,"70,000.00",0.15
3841,102908,d005,2Q35MD,JP_1039,"200,000.00",0.2
3167,102909,d005,KSETO3,JP_1038,"110,000.00",0.15
584,102910,d004,KSETO3,JP_1029,"85,000.00",0.15
1987,102911,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
1593,102912,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
4485,102913,d001,KSETO3,JP_1010,"70,000.00",0.15
585,102914,d004,KSETO3,JP_1029,"85,000.00",0.15
586,102915,d004,KSETO3,JP_1029,"85,000.00",0.15
1594,102916,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
1109,102917,d002,KSETO3,JP_1016,"70,000.00",0.15
4903,102918,d003,2Q35MD,JP_1028,"190,000.00",0.2
1595,102919,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
246,102920,d002,KSETO3,JP_1015,"55,000.00",0.15
2442,102921,d005,KSETO3,JP_1037,"80,000.00",0.15
4391,102922,d004,6O0MT2,JP_1035,"75,000.00",0.1
247,102923,d002,KSETO3,JP_1015,"55,000.00",0.15
3842,102924,d005,2Q35MD,JP_1039,"200,000.00",0.2
3168,102925,d005,KSETO3,JP_1038,"110,000.00",0.15
1110,102926,d002,KSETO3,JP_1016,"70,000.00",0.15
1596,102927,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
4621,102928,d003,6O0MT2,JP_1025,"120,000.00",0.1
1597,102929,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
23,102930,d001,ZO9DQZ,JP_1001,,0.2
3631,102931,d001,KSETO3,JP_1008,"55,000.00",0.15
587,102932,d004,KSETO3,JP_1029,"85,000.00",0.15
4176,102933,d005,9OLSAT,JP_1040,"140,000.00",0.15
588,102934,d004,KSETO3,JP_1029,"85,000.00",0.15
3169,102935,d005,KSETO3,JP_1038,"110,000.00",0.15
3170,102936,d005,KSETO3,JP_1038,"110,000.00",0.15
3171,102937,d005,KSETO3,JP_1038,"110,000.00",0.15
589,102938,d004,KSETO3,JP_1029,"85,000.00",0.15
1111,102939,d002,KSETO3,JP_1016,"70,000.00",0.15
1112,102940,d002,KSETO3,JP_1016,"70,000.00",0.15
590,102941,d004,KSETO3,JP_1029,"85,000.00",0.15
2443,102942,d005,KSETO3,JP_1037,"80,000.00",0.15
4786,102943,d001,KSETO3,JP_1013,"75,000.00",0.15
248,102944,d002,KSETO3,JP_1015,"55,000.00",0.15
1852,102945,d002,9OLSAT,JP_1018,,0.15
1113,102946,d002,KSETO3,JP_1016,"70,000.00",0.15
2125,102947,d001,KSETO3,JP_1006,"50,000.00",0.15
4622,102948,d003,6O0MT2,JP_1025,"120,000.00",0.1
4697,102949,d001,ZO9DQZ,JP_1011,"120,000.00",0.15
1598,102950,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
4904,102951,d003,2Q35MD,JP_1028,"190,000.00",0.2
1114,102952,d002,KSETO3,JP_1016,"70,000.00",0.15
4787,102953,d001,KSETO3,JP_1013,"75,000.00",0.15
1458,102954,d004,ZO9DQZ,JP_1031,"140,000.00",0.2
1459,102955,d004,ZO9DQZ,JP_1031,"140,000.00",0.2
3843,102956,d005,2Q35MD,JP_1039,"200,000.00",0.2
249,102957,d002,KSETO3,JP_1015,"55,000.00",0.15
1115,102958,d002,KSETO3,JP_1016,"70,000.00",0.15
2444,102959,d005,KSETO3,JP_1037,"80,000.00",0.15
1853,102960,d002,9OLSAT,JP_1018,,0.15
2516,102961,d002,KSETO3,JP_1020,"80,000.00",0.15
250,102962,d002,KSETO3,JP_1015,"55,000.00",0.15
3172,102963,d005,KSETO3,JP_1038,"110,000.00",0.15
1854,102964,d002,9OLSAT,JP_1018,,0.15
2445,102965,d005,KSETO3,JP_1037,"80,000.00",0.15
3173,102966,d005,KSETO3,JP_1038,"110,000.00",0.15
1116,102967,d002,KSETO3,JP_1016,"70,000.00",0.15
591,102968,d004,KSETO3,JP_1029,"85,000.00",0.15
3844,102969,d005,2Q35MD,JP_1039,"200,000.00",0.2
4177,102970,d005,9OLSAT,JP_1040,"140,000.00",0.15
3174,102971,d005,KSETO3,JP_1038,"110,000.00",0.15
3845,102972,d005,2Q35MD,JP_1039,"200,000.00",0.2
4178,102973,d005,9OLSAT,JP_1040,"140,000.00",0.15
4905,102974,d003,2Q35MD,JP_1028,"190,000.00",0.2
4906,102975,d003,2Q35MD,JP_1028,"190,000.00",0.2
2168,102976,d001,KSETO3,JP_1007,"220,000.00",0.15
1117,102977,d002,KSETO3,JP_1016,"70,000.00",0.15
1460,102978,d004,ZO9DQZ,JP_1031,"140,000.00",0.2
1118,102979,d002,KSETO3,JP_1016,"70,000.00",0.15
3175,102980,d005,KSETO3,JP_1038,"110,000.00",0.15
3176,102981,d005,KSETO3,JP_1038,"110,000.00",0.15
3177,102982,d005,KSETO3,JP_1038,"110,000.00",0.15
3178,102983,d005,KSETO3,JP_1038,"110,000.00",0.15
4623,102984,d003,6O0MT2,JP_1025,"120,000.00",0.1
1599,102985,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
1855,102986,d002,9OLSAT,JP_1018,,0.15
251,102987,d002,KSETO3,JP_1015,"55,000.00",0.15
1461,102988,d004,ZO9DQZ,JP_1031,"140,000.00",0.2
4486,102989,d001,KSETO3,JP_1010,"70,000.00",0.15
252,102990,d002,KSETO3,JP_1015,"55,000.00",0.15
1856,102991,d002,9OLSAT,JP_1018,,0.15
2446,102992,d005,KSETO3,JP_1037,"80,000.00",0.15
1119,102993,d002,KSETO3,JP_1016,"70,000.00",0.15
1120,102994,d002,KSETO3,JP_1016,"70,000.00",0.15
2447,102995,d005,KSETO3,JP_1037,"80,000.00",0.15
1121,102996,d002,KSETO3,JP_1016,"70,000.00",0.15
592,102997,d004,KSETO3,JP_1029,"85,000.00",0.15
1857,102998,d002,9OLSAT,JP_1018,,0.15
2126,102999,d001,KSETO3,JP_1006,"50,000.00",0.15
3179,103000,d005,KSETO3,JP_1038,"110,000.00",0.15
3846,103001,d005,2Q35MD,JP_1039,"200,000.00",0.2
1678,103002,d001,KSETO3,JP_1004,"70,000.00",0.15
1122,103003,d002,KSETO3,JP_1016,"70,000.00",0.15
2448,103004,d005,KSETO3,JP_1037,"80,000.00",0.15
4487,103005,d001,KSETO3,JP_1010,"70,000.00",0.15
4788,103006,d001,KSETO3,JP_1013,"75,000.00",0.15
2240,103007,d003,KSETO3,JP_1023,"70,000.00",0.15
593,103008,d004,KSETO3,JP_1029,"85,000.00",0.15
4179,103009,d005,9OLSAT,JP_1040,"140,000.00",0.15
3180,103010,d005,KSETO3,JP_1038,"110,000.00",0.15
2517,103011,d002,KSETO3,JP_1020,"80,000.00",0.15
1123,103012,d002,KSETO3,JP_1016,"70,000.00",0.15
3181,103013,d005,KSETO3,JP_1038,"110,000.00",0.15
594,103014,d004,KSETO3,JP_1029,"85,000.00",0.15
3632,103015,d001,KSETO3,JP_1008,"55,000.00",0.15
253,103016,d002,KSETO3,JP_1015,"55,000.00",0.15
595,103017,d004,KSETO3,JP_1029,"85,000.00",0.15
596,103018,d004,KSETO3,JP_1029,"85,000.00",0.15
1858,103019,d002,9OLSAT,JP_1018,,0.15
597,103020,d004,KSETO3,JP_1029,"85,000.00",0.15
254,103021,d002,KSETO3,JP_1015,"55,000.00",0.15
598,103022,d004,KSETO3,JP_1029,"85,000.00",0.15
4392,103023,d004,6O0MT2,JP_1035,"75,000.00",0.1
2329,103024,d003,KSETO3,JP_1024,"85,000.00",0.15
3182,103025,d005,KSETO3,JP_1038,"110,000.00",0.15
3183,103026,d005,KSETO3,JP_1038,"110,000.00",0.15
3184,103027,d005,KSETO3,JP_1038,"110,000.00",0.15
1124,103028,d002,KSETO3,JP_1016,"70,000.00",0.15
1988,103029,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
1859,103030,d002,9OLSAT,JP_1018,,0.15
599,103031,d004,KSETO3,JP_1029,"85,000.00",0.15
3185,103032,d005,KSETO3,JP_1038,"110,000.00",0.15
3186,103033,d005,KSETO3,JP_1038,"110,000.00",0.15
2241,103034,d003,KSETO3,JP_1023,"70,000.00",0.15
1728,103035,d001,KSETO3,JP_1005,"50,000.00",0.15
68,103036,d003,KSETO3,JP_1022,"75,000.00",0.15
4789,103037,d001,KSETO3,JP_1013,"75,000.00",0.15
255,103038,d002,KSETO3,JP_1015,"55,000.00",0.15
1125,103039,d002,KSETO3,JP_1016,"70,000.00",0.15
2127,103040,d001,KSETO3,JP_1006,"50,000.00",0.15
1126,103041,d002,KSETO3,JP_1016,"70,000.00",0.15
3187,103042,d005,KSETO3,JP_1038,"110,000.00",0.15
1127,103043,d002,KSETO3,JP_1016,"70,000.00",0.15
2128,103044,d001,KSETO3,JP_1006,"50,000.00",0.15
1989,103045,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
1507,103046,d001,KSETO3,JP_1003,"65,000.00",0.15
2064,103047,d004,9OLSAT,JP_1034,"95,000.00",0.15
3188,103048,d005,KSETO3,JP_1038,"110,000.00",0.15
1128,103049,d002,KSETO3,JP_1016,"70,000.00",0.15
1508,103050,d001,KSETO3,JP_1003,"65,000.00",0.15
3189,103051,d005,KSETO3,JP_1038,"110,000.00",0.15
3847,103052,d005,2Q35MD,JP_1039,"200,000.00",0.2
3190,103053,d005,KSETO3,JP_1038,"110,000.00",0.15
3633,103054,d001,KSETO3,JP_1008,"55,000.00",0.15
2518,103055,d002,KSETO3,JP_1020,"80,000.00",0.15
1129,103056,d002,KSETO3,JP_1016,"70,000.00",0.15
1380,103057,d004,2Q35MD,JP_1030,"175,000.00",0.2
1860,103058,d002,9OLSAT,JP_1018,,0.15
1130,103059,d002,KSETO3,JP_1016,"70,000.00",0.15
1381,103060,d004,2Q35MD,JP_1030,"175,000.00",0.2
2065,103061,d004,9OLSAT,JP_1034,"95,000.00",0.15
4877,103062,d001,KSETO3,JP_1014,"65,000.00",0.15
1131,103063,d002,KSETO3,JP_1016,"70,000.00",0.15
256,103064,d002,KSETO3,JP_1015,"55,000.00",0.15
600,103065,d004,KSETO3,JP_1029,"85,000.00",0.15
1600,103066,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
1132,103067,d002,KSETO3,JP_1016,"70,000.00",0.15
4698,103068,d001,ZO9DQZ,JP_1011,"120,000.00",0.15
601,103069,d004,KSETO3,JP_1029,"85,000.00",0.15
1861,103070,d002,9OLSAT,JP_1018,,0.15
4180,103071,d005,9OLSAT,JP_1040,"140,000.00",0.15
3191,103072,d005,KSETO3,JP_1038,"110,000.00",0.15
3192,103073,d005,KSETO3,JP_1038,"110,000.00",0.15
4624,103074,d003,6O0MT2,JP_1025,"120,000.00",0.1
4181,103075,d005,9OLSAT,JP_1040,"140,000.00",0.15
2169,103076,d001,KSETO3,JP_1007,"220,000.00",0.15
1862,103077,d002,9OLSAT,JP_1018,,0.15
4393,103078,d004,6O0MT2,JP_1035,"75,000.00",0.1
1729,103079,d001,KSETO3,JP_1005,"50,000.00",0.15
1601,103080,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
3193,103081,d005,KSETO3,JP_1038,"110,000.00",0.15
1133,103082,d002,KSETO3,JP_1016,"70,000.00",0.15
1863,103083,d002,9OLSAT,JP_1018,,0.15
3194,103084,d005,KSETO3,JP_1038,"110,000.00",0.15
257,103085,d002,KSETO3,JP_1015,"55,000.00",0.15
3848,103086,d005,2Q35MD,JP_1039,"200,000.00",0.2
3195,103087,d005,KSETO3,JP_1038,"110,000.00",0.15
3196,103088,d005,KSETO3,JP_1038,"110,000.00",0.15
3197,103089,d005,KSETO3,JP_1038,"110,000.00",0.15
3198,103090,d005,KSETO3,JP_1038,"110,000.00",0.15
2449,103091,d005,KSETO3,JP_1037,"80,000.00",0.15
1730,103092,d001,KSETO3,JP_1005,"50,000.00",0.15
258,103093,d002,KSETO3,JP_1015,"55,000.00",0.15
1864,103094,d002,9OLSAT,JP_1018,,0.15
2242,103095,d003,KSETO3,JP_1023,"70,000.00",0.15
4394,103096,d004,6O0MT2,JP_1035,"75,000.00",0.1
2129,103097,d001,KSETO3,JP_1006,"50,000.00",0.15
4395,103098,d004,6O0MT2,JP_1035,"75,000.00",0.1
1134,103099,d002,KSETO3,JP_1016,"70,000.00",0.15
259,103100,d002,KSETO3,JP_1015,"55,000.00",0.15
1135,103101,d002,KSETO3,JP_1016,"70,000.00",0.15
4455,103102,d001,KSETO3,JP_1009,"85,000.00",0.15
2330,103103,d003,KSETO3,JP_1024,"85,000.00",0.15
1865,103104,d002,9OLSAT,JP_1018,,0.15
2170,103105,d001,KSETO3,JP_1007,"220,000.00",0.15
4674,103106,d003,FFK1HB,JP_1026,"250,000.00",0.3
260,103107,d002,KSETO3,JP_1015,"55,000.00",0.15
602,103108,d004,KSETO3,JP_1029,"85,000.00",0.15
603,103109,d004,KSETO3,JP_1029,"85,000.00",0.15
261,103110,d002,KSETO3,JP_1015,"55,000.00",0.15
3634,103111,d001,KSETO3,JP_1008,"55,000.00",0.15
604,103112,d004,KSETO3,JP_1029,"85,000.00",0.15
3635,103113,d001,KSETO3,JP_1008,"55,000.00",0.15
1136,103114,d002,KSETO3,JP_1016,"70,000.00",0.15
3199,103115,d005,KSETO3,JP_1038,"110,000.00",0.15
3200,103116,d005,KSETO3,JP_1038,"110,000.00",0.15
2171,103117,d001,KSETO3,JP_1007,"220,000.00",0.15
1990,103118,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
605,103119,d004,KSETO3,JP_1029,"85,000.00",0.15
1137,103120,d002,KSETO3,JP_1016,"70,000.00",0.15
2243,103121,d003,KSETO3,JP_1023,"70,000.00",0.15
4396,103122,d004,6O0MT2,JP_1035,"75,000.00",0.1
1138,103123,d002,KSETO3,JP_1016,"70,000.00",0.15
606,103124,d004,KSETO3,JP_1029,"85,000.00",0.15
3201,103125,d005,KSETO3,JP_1038,"110,000.00",0.15
1602,103126,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
1731,103127,d001,KSETO3,JP_1005,"50,000.00",0.15
1139,103128,d002,KSETO3,JP_1016,"70,000.00",0.15
2130,103129,d001,KSETO3,JP_1006,"50,000.00",0.15
1679,103130,d001,KSETO3,JP_1004,"70,000.00",0.15
3849,103131,d005,2Q35MD,JP_1039,"200,000.00",0.2
4182,103132,d005,9OLSAT,JP_1040,"140,000.00",0.15
4675,103133,d003,FFK1HB,JP_1026,"250,000.00",0.3
4183,103134,d005,9OLSAT,JP_1040,"140,000.00",0.15
4184,103135,d005,9OLSAT,JP_1040,"140,000.00",0.15
4185,103136,d005,9OLSAT,JP_1040,"140,000.00",0.15
3202,103137,d005,KSETO3,JP_1038,"110,000.00",0.15
607,103138,d004,KSETO3,JP_1029,"85,000.00",0.15
608,103139,d004,KSETO3,JP_1029,"85,000.00",0.15
1866,103140,d002,9OLSAT,JP_1018,,0.15
1867,103141,d002,9OLSAT,JP_1018,,0.15
4397,103142,d004,6O0MT2,JP_1035,"75,000.00",0.1
1140,103143,d002,KSETO3,JP_1016,"70,000.00",0.15
609,103144,d004,KSETO3,JP_1029,"85,000.00",0.15
4398,103145,d004,6O0MT2,JP_1035,"75,000.00",0.1
1603,103146,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
610,103147,d004,KSETO3,JP_1029,"85,000.00",0.15
24,103148,d001,ZO9DQZ,JP_1001,,0.2
1141,103149,d002,KSETO3,JP_1016,"70,000.00",0.15
69,103150,d003,KSETO3,JP_1022,"75,000.00",0.15
4699,103151,d001,ZO9DQZ,JP_1011,"120,000.00",0.15
3636,103152,d001,KSETO3,JP_1008,"55,000.00",0.15
1604,103153,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
1605,103154,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
4729,103155,d001,FFK1HB,JP_1012,"225,000.00",0.3
3203,103156,d005,KSETO3,JP_1038,"110,000.00",0.15
